LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	    Alternative-Based Confirmation (ABC)				
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Preparation Activities for Alternative-Based Confirmation (ABC)				
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Configure Alternative Determination (Optional)	Configure Alternative Determination 	F5354	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Configure Alternative Determination (Optional)	Configure Substitution Strategy 	F2699	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Configure Substitution Strategy	Configure Substitution Strategy 	F2699	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Manage Characteristic Combinations	Manage Characteristic Combinations 	F5303	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Configure Alternative Control	Configure Alternative Control 	F2698	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Check Availability with Alternative-Based Confirmation (ABC)	Manage Sales Orders 	F1873	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Check Availability with Alternative-Based Confirmation (ABC)	Configure Alternative Control 	F2698	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	    Supply Protection (SUP)				
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Preparation Activities for Supply Protection (SUP)				
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Create Master Data for Supply Protection (SUP)	Manage Supply Protection 	F4569	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Create Master Data for Supply Protection (SUP)	Manage Characteristic Catalogs 	F3829	Order Fulfillment Manager	SAP_BR_ORDER_FULFILLMNT_MNGR
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Check Availability with Supply Protection (SUP)	Manage Sales Orders 	F1873	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	    Business Process Scheduling (BPS)	Configure Activity Attributes 	F6439	Order Fulfillment Manager - Scheduling	SAP_BR_ORD_FLFMT_MNGR_SCHDG
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Preperation Activities for Business Process Scheduling (BPS)				
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Manage Characteristic Combinations	Manage Characteristic Combinations 	F5303	Order Fulfillment Manager - Scheduling	SAP_BR_ORD_FLFMT_MNGR_SCHDG
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Manage Characteristic Combinations	Manage Characteristic Catalogs 	F3829	Order Fulfillment Manager - Scheduling	SAP_BR_ORD_FLFMT_MNGR_SCHDG
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	            Configure Activity Attributes	Configure Activity Attributes 	F6439	Order Fulfillment Manager - Scheduling	SAP_BR_ORD_FLFMT_MNGR_SCHDG
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Scheduling with Days Granularity	Create Sales Orders -  	VA01	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Scheduling with Days Granularity	Configure Activity Attributes 	F6439	Order Fulfillment Manager - Scheduling	SAP_BR_ORD_FLFMT_MNGR_SCHDG
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	    Supply Creation-Based Confirmation (SBC) (Optional)				
Supply Chain	Advanced Order Promising	1JW	Advanced Available-to-Promise Processing	        Check Availability with Supply Creation-Based Confirmation (SBC)	Manage Sales Orders 	F1873	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Supply Chain	Warehousing	1V5	Warehouse Inbound Processing from Supplier with Batch Management	    Create Purchase Order	Create Purchase Order 	ME21N	Purchaser	SAP_BR_PURCHASER
Supply Chain	Warehousing	1V5	Warehouse Inbound Processing from Supplier with Batch Management	    Create EWM Inbound Delivery				
Supply Chain	Warehousing	1V5	Warehouse Inbound Processing from Supplier with Batch Management	    Create EWM Inbound Delivery	Create Inbound Deliveries - Deliveries 	F1705	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V5	Warehouse Inbound Processing from Supplier with Batch Management	    Process Goods Receipt	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V5	Warehouse Inbound Processing from Supplier with Batch Management	    Process Goods Receipt	Pack Handling Units - Advanced 	/SCWM/PACK	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V5	Warehouse Inbound Processing from Supplier with Batch Management	    Process Goods Receipt	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	    Sales Order Entry				
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	    Sales Order Entry				
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	    Delivery Creation	Create Outbound Deliveries - From Sales Orders 	F0869A	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	    Delivery Creation	Create Outbound Deliveries 	F0869A	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	    Display Outbound Delivery Orders	Outbound Delivery Orders 	/SCWM/PRDO	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	    Check â€œSimulated Batch Determinationâ€				
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	        Check Batch Stock Overview (Optional)	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V7	Warehouse Outbound Processing to Customer with Batch Management	        Check â€œSimulated Batch Selectionâ€œ (Optional)	Create Warehouse Tasks - Handling Units 	/SCWM/ADHU	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Create Purchase Order	Create Purchase Order 	ME21N	Purchaser	SAP_BR_PURCHASER
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Create EWM Inbound Delivery	Create Inbound Deliveries - Deliveries 	F1705	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Process Goods Receipt	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Process Goods Receipt	Pack Handling Units - Advanced 	/SCWM/PACK	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Process Goods Receipt	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Check Warehouse Orders (Optional)	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Move Handling Unit(s) to Quality Inspection Center	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Record Inspection Results	Record Inspection Results (Deprecated) 	F1685	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Record Inspection Results	Record Inspection Results 	F1685	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Make Usage Decision	Record Usage Decision 	QA11	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Putaway of Products from the Quality Inspection Center to the High Rack Pallet Buffer				
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	        Move Pallets from Quality Inspection Center to Handover Point	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	        Putaway of Products from the Handover Point to the High Rack Pallet Buffer	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Move Handling Unit(s) to Blocked Stock Area	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Check Inbound Delivery (Optional)	Display Inbound Delivery 	VL33N	Receiving Specialist	SAP_BR_RECEIVING_SPECIALIST
Supply Chain	Warehousing	1V9	Basic Warehouse Inbound Processing from Supplier with Quality Management	    Check Inbound Delivery (Optional)	Display Stock Overview 	MMBE	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	    Anonymous Forecast and MRP	Create Production Order 	CO01	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Create Planned Independent Requirements	Maintain PIRs 	F3445	Production Planner	SAP_BR_PRODN_PLNR
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Material Requirements Planning at Plant Level	Schedule MRP Runs 	F1339	Production Planner	SAP_BR_PRODN_PLNR
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Evaluate Stock/Requirements Situation	Monitor Material Coverage - Net Segments 	F0247A	Production Planner	SAP_BR_PRODN_PLNR
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Conversion to Production Order	Check Material Coverage 	F0251	Production Planner	SAP_BR_PRODN_PLNR
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Review Material Availability Status for Production Orders	Manage Production Orders 	F2336	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	    Production Order Processing				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Release Production Orders	Manage Production Orders 	F2336	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	    Staging and Consumption				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Plan Staging				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Check Production Material Requests (Optional)	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Check Production Material Requests (Optional)				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Plan Staging	Stage for Production 	/SCWM/MFG_STAGING	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Plan Staging	Assign Bin to PSA - Warehouse 	/SCWM/PSASTAGE	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Check Staging Warehouse Orders (Optional)	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Perform Staging of Products to the Production Supply Area				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Staging Products from Narrow Aisle Pallet Buffer				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	                Moving Pallets from Narrow Aisle Pallet Buffer to Handover Point	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	                Moving Pallets from Handover Point to PSA	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Staging Products from Narrow Aisle Picking Area	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Perform Crate Part Replenishment				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Create Crate Part Replenishment Warehouse Task	Replenish Stock 	/SCWM/REPL	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Check Crate Part Replenishment Warehouse Orders	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Confirm Crate Part Replenishment Warehouse Tasks				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Consume Material during Production and Consumption				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Check PMR Material Requirements and PSA Stock Situation	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Material Consumption at PSA	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Check Goods Movement Posting for Production Consumption	Display Production Order 	CO03	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Confirm Production Orders	Display Production Order 	CO03	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Check Status of the Production Material Requests (Optional)	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Clear the Production Supply Area				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Create PSA Clearing Warehouse Tasks	Clear Production Supply Area 	/SCWM/MFG_STAGING_REVERSAL	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Check Clearing Warehouse Orders	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Move Products from the Productoin Supply Area back to the Warehouse				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Moving Products to Narrow Aisle Pallet Buffer				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	                Moving Products from PSA to Handover Point	Display Production Order 	CO03	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	                Moving Products from Handover Point to Narrow Aisle Pallet Buffer	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Moving Products to Narrow Aisle Picking Area	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	    Receipt from Production				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Perform the Goods Receipt from Production	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Check Goods Movement Posting for Production Goods Receipt	Display Production Order 	CO03	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	        Perform the Putaway of Finished Goods to the Final Bins				
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Display Inbound Delivery and Check Putaway Warehouse Orders	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Putaway Products to the Bulk Storage B	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Warehousing	1VB	Production Integration - Component Consumption and Receipt in Warehouse	            Putaway Products to the Bulk Storage B	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Create Sales Order				
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Create Sales Order				
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Create Delivery	Create Outbound Delivery - With Order Reference 	VL01N	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Release the Picking Wave	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Check Warehouse Orders (Optional)	Warehouse Monitor 	/SCWM/MON	Warehouse Clerk (EWM)	SAP_BR_WAREHOUSE_CLERK_EWM
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Pick Warehouse Orders from the Mezzanine				
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	        Pick from the Mezzanine	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	        Create Shipping Handling Unit and Repacking	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	        Create Shipping Handling Unit and Repacking	Pack Handling Units - Advanced 	/SCWM/PACK	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	    Pick Warehouse Orders from the High Rack Narrow Aisle				
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	        Pick from High Rack Pallet Buffer				
Supply Chain	Advanced Warehousing	1VD	Advanced Warehouse Outbound Processing to Customer	            Pick Handling Units from High Rack Pallet Buffer	Test RF Environment 	/SCWM/RFUI	Warehouse Operative (EWM)	SAP_BR_WAREHOUSE_OPERATIVE_EWM
